Unnamed: 0,Period,Location,Sector,Expenditure(million USD),GDP(%)
17636,2015,Singapore,Housing and community amenities,2469.187,0.80169
17637,2015,Singapore,Health,6500.173,2.11046
17638,2015,Singapore,Education,8818.286,2.86309
17639,2015,Singapore,Social protection,5683.414,1.84527
17640,2015,Singapore,General public services,3218.228,1.04488
17641,2015,Singapore,Defence,9887.367,3.2102
17642,2015,Singapore,Public order and safety,2983.798,0.96877
17643,2015,Singapore,"Recreation, culture and religion",2001.637,0.64989
17644,2015,Singapore,"General economic, commercial and labour affairs",0.0,0.0
17645,2015,Singapore,Other industries,0.0,0.0
17646,2015,Singapore,RandD Economic affairs,3563.799,1.15708
17647,2015,Singapore,Economic affairs n.e.c.,0.0,0.0
17648,2015,Slovakia,Total function,40506.363,45.58184
17649,2015,Slovakia,"Agriculture, forestry, fishing and hunting",349.341,0.39311
17650,2015,Slovakia,"Mining, manufacturing and construction",73.661,0.08289
17651,2015,Slovakia,Transport,5284.876,5.94707
17652,2015,Slovakia,Communication,27.516,0.03096
17653,2015,Slovakia,Fuel and energy,634.841,0.71439
17654,2015,Slovakia,Environment protection,821.45,0.92438
17655,2015,Slovakia,Housing and community amenities,602.954,0.6785
17656,2015,Slovakia,Health,6322.559,7.11478
17657,2015,Slovakia,Education,3696.731,4.15993
17658,2015,Slovakia,Social protection,13007.397,14.63723
17659,2015,Slovakia,General public services,5307.521,5.97256
17660,2015,Slovakia,Defence,771.999,0.86873
17661,2015,Slovakia,Public order and safety,2215.819,2.49346
17662,2015,Slovakia,"Recreation, culture and religion",873.575,0.98303
17663,2015,Slovakia,"General economic, commercial and labour affairs",350.883,0.39485
17664,2015,Slovakia,Other industries,78.953,0.08885
17665,2015,Slovakia,RandD Economic affairs,44.869,0.05049
17666,2015,Slovakia,Economic affairs n.e.c.,41.429,0.04662
17667,2015,Slovenia,Total function,20997.864,48.73005
17668,2015,Slovenia,"Agriculture, forestry, fishing and hunting",255.454,0.59284
17669,2015,Slovenia,"Mining, manufacturing and construction",7.012,0.01627
17670,2015,Slovenia,Transport,1250.665,2.90244
17671,2015,Slovenia,Communication,9.02,0.02093
17672,2015,Slovenia,Fuel and energy,81.316,0.18871
17673,2015,Slovenia,Environment protection,448.088,1.03988
17674,2015,Slovenia,Housing and community amenities,246.556,0.57219
17675,2015,Slovenia,Health,2875.691,6.67366
17676,2015,Slovenia,Education,2406.145,5.58398
17677,2015,Slovenia,Social protection,7881.303,18.29026
17678,2015,Slovenia,General public services,2862.432,6.64289
17679,2015,Slovenia,Defence,368.292,0.8547
17680,2015,Slovenia,Public order and safety,673.818,1.56374
17681,2015,Slovenia,"Recreation, culture and religion",682.14,1.58305
17682,2015,Slovenia,"General economic, commercial and labour affairs",709.067,1.64554
17683,2015,Slovenia,Other industries,69.278,0.16077
17684,2015,Slovenia,RandD Economic affairs,171.475,0.39795
17685,2015,Slovenia,Economic affairs n.e.c.,0.089,0.00021
17686,2015,South Africa,Total function,141532.235,40.84788
17687,2015,South Africa,"Agriculture, forestry, fishing and hunting",1816.048,0.52413
17688,2015,South Africa,"Mining, manufacturing and construction",802.979,0.23175
17689,2015,South Africa,Transport,8187.128,2.3629
17690,2015,South Africa,Communication,210.831,0.06085
17691,2015,South Africa,Fuel and energy,8066.585,2.32811
17692,2015,South Africa,Environment protection,1030.204,0.29733
17693,2015,South Africa,Housing and community amenities,8906.702,2.57058
17694,2015,South Africa,Health,15963.72,4.60732
17695,2015,South Africa,Education,26728.572,7.71418
17696,2015,South Africa,Social protection,15605.226,4.50385
17697,2015,South Africa,General public services,31898.049,9.20615
17698,2015,South Africa,Defence,3603.679,1.04006
17699,2015,South Africa,Public order and safety,11961.504,3.45223
17700,2015,South Africa,"Recreation, culture and religion",3233.555,0.93324
17701,2015,South Africa,"General economic, commercial and labour affairs",2637.604,0.76124
17702,2015,South Africa,Other industries,542.928,0.1567
17703,2015,South Africa,RandD Economic affairs,337.047,0.09728
17704,2015,South Africa,Economic affairs n.e.c.,0.0,0.0
17705,2015,Spain,Total function,526886.591,44.066
17706,2015,Spain,"Agriculture, forestry, fishing and hunting",5023.874,0.42017
17707,2015,Spain,"Mining, manufacturing and construction",583.604,0.04881
17708,2015,Spain,Transport,20624.735,1.72494
17709,2015,Spain,Communication,1108.403,0.0927
17710,2015,Spain,Fuel and energy,6008.012,0.50248
17711,2015,Spain,Environment protection,10762.275,0.9001
17712,2015,Spain,Housing and community amenities,6244.339,0.52224
17713,2015,Spain,Health,73770.403,6.16977
17714,2015,Spain,Education,49251.277,4.11912
17715,2015,Spain,Social protection,205353.084,17.17464
17716,2015,Spain,General public services,77908.886,6.51589
17717,2015,Spain,Defence,11556.686,0.96654
17718,2015,Spain,Public order and safety,24144.11,2.01929
17719,2015,Spain,"Recreation, culture and religion",13797.902,1.15398
17720,2015,Spain,"General economic, commercial and labour affairs",13031.229,1.08986
17721,2015,Spain,Other industries,2764.906,0.23124
17722,2015,Spain,RandD Economic affairs,4471.337,0.37396
17723,2015,Spain,Economic affairs n.e.c.,481.529,0.04027
17724,2015,Sri Lanka,Total function,16854.019,20.90964
17725,2015,Sri Lanka,Environment protection,0.0,0.0
17726,2015,Sri Lanka,Housing and community amenities,2103.115,2.60919
17727,2015,Sri Lanka,Health,1308.652,1.62356
17728,2015,Sri Lanka,Education,1656.499,2.05511
17729,2015,Sri Lanka,Social protection,4051.55,5.02648
17730,2015,Sri Lanka,General public services,4859.682,6.02908
17731,2015,Sri Lanka,Defence,1720.433,2.13442
17732,2015,Sri Lanka,Public order and safety,579.247,0.71863
17733,2015,Sri Lanka,"Recreation, culture and religion",0.0,0.0
17734,2015,Sweden,Total function,249214.424,49.33925
17735,2015,Sweden,"Agriculture, forestry, fishing and hunting",660.949,0.13085
17736,2015,Sweden,"Mining, manufacturing and construction",487.028,0.09642
17737,2015,Sweden,Transport,13335.284,2.64011
17738,2015,Sweden,Communication,102.195,0.02023
17739,2015,Sweden,Fuel and energy,732.912,0.1451
17740,2015,Sweden,Environment protection,2146.454,0.42495
17741,2015,Sweden,Housing and community amenities,2974.33,0.58886
17742,2015,Sweden,Health,34494.427,6.82918
17743,2015,Sweden,Education,32433.926,6.42124
17744,2015,Sweden,Social protection,101646.376,20.12386
17745,2015,Sweden,General public services,35450.106,7.01838
17746,2015,Sweden,Defence,6150.205,1.21761
17747,2015,Sweden,Public order and safety,6370.126,1.26115
17748,2015,Sweden,"Recreation, culture and religion",6397.513,1.26657
17749,2015,Sweden,"General economic, commercial and labour affairs",5246.216,1.03864
17750,2015,Sweden,Other industries,193.246,0.03826
17751,2015,Sweden,RandD Economic affairs,363.255,0.07192
17752,2015,Sweden,Economic affairs n.e.c.,29.876,0.00591
17753,2015,"Switzerland, Liechtenstein",Total function,233319.24,32.93525
17754,2015,"Switzerland, Liechtenstein","Agriculture, forestry, fishing and hunting",4969.652,0.70151
17755,2015,"Switzerland, Liechtenstein","Mining, manufacturing and construction",0.0,0.0
17756,2015,"Switzerland, Liechtenstein",Transport,18107.033,2.55598
17757,2015,"Switzerland, Liechtenstein",Communication,56.984,0.00804
17758,2015,"Switzerland, Liechtenstein",Fuel and energy,1881.905,0.26565
17759,2015,"Switzerland, Liechtenstein",Environment protection,4103.332,0.57922
17760,2015,"Switzerland, Liechtenstein",Housing and community amenities,1319.893,0.18632
17761,2015,"Switzerland, Liechtenstein",Health,14754.505,2.08274
17762,2015,"Switzerland, Liechtenstein",Education,37918.93,5.35262
17763,2015,"Switzerland, Liechtenstein",Social protection,92053.802,12.99428
17764,2015,"Switzerland, Liechtenstein",General public services,31861.03,4.49749
17765,2015,"Switzerland, Liechtenstein",Defence,5342.477,0.75414
17766,2015,"Switzerland, Liechtenstein",Public order and safety,11459.564,1.61763
17767,2015,"Switzerland, Liechtenstein","Recreation, culture and religion",7002.889,0.98852
17768,2015,"Switzerland, Liechtenstein","General economic, commercial and labour affairs",661.557,0.09339
17769,2015,"Switzerland, Liechtenstein",Other industries,980.09,0.13835
17770,2015,"Switzerland, Liechtenstein",RandD Economic affairs,804.037,0.1135
17771,2015,"Switzerland, Liechtenstein",Economic affairs n.e.c.,41.574,0.00587
17772,2015,Thailand,Total function,88448.816,22.04078
17773,2015,Thailand,"Agriculture, forestry, fishing and hunting",6293.879,1.56839
17774,2015,Thailand,"Mining, manufacturing and construction",351.408,0.08757
17775,2015,Thailand,Transport,5228.29,1.30285
17776,2015,Thailand,Communication,108.861,0.02713
17777,2015,Thailand,Fuel and energy,1580.827,0.39393
17778,2015,Thailand,Environment protection,122.691,0.03057
17779,2015,Thailand,Housing and community amenities,2126.06,0.5298
17780,2015,Thailand,Health,4555.019,1.13508
17781,2015,Thailand,Education,15087.4,3.75967
17782,2015,Thailand,Social protection,10081.081,2.51213
17783,2015,Thailand,General public services,29793.227,7.42425
17784,2015,Thailand,Defence,5559.874,1.38548
17785,2015,Thailand,Public order and safety,5021.619,1.25135
17786,2015,Thailand,"Recreation, culture and religion",1082.478,0.26975
17787,2015,Thailand,"General economic, commercial and labour affairs",544.047,0.13557
17788,2015,Thailand,Other industries,610.029,0.15201
17789,2015,Thailand,RandD Economic affairs,196.957,0.04908
17790,2015,Thailand,Economic affairs n.e.c.,105.053,0.02618
17791,2015,TÃ¼rkiye,Total function,270450.623,31.29078
17792,2015,TÃ¼rkiye,"Agriculture, forestry, fishing and hunting",8742.914,1.01154
17793,2015,TÃ¼rkiye,"Mining, manufacturing and construction",1524.86,0.17642
17794,2015,TÃ¼rkiye,Transport,12375.009,1.43177
17795,2015,TÃ¼rkiye,Communication,334.51,0.0387
17796,2015,TÃ¼rkiye,Fuel and energy,516.435,0.05975
17797,2015,TÃ¼rkiye,Environment protection,3038.564,0.35156
17798,2015,TÃ¼rkiye,Housing and community amenities,6291.25,0.72789
17799,2015,TÃ¼rkiye,Health,44836.256,5.1875
17800,2015,TÃ¼rkiye,Education,32044.455,3.7075
17801,2015,TÃ¼rkiye,Social protection,78890.194,9.12749
17802,2015,TÃ¼rkiye,General public services,40635.902,4.70152
17803,2015,TÃ¼rkiye,Defence,11266.762,1.30355
17804,2015,TÃ¼rkiye,Public order and safety,16633.297,1.92445
17805,2015,TÃ¼rkiye,"Recreation, culture and religion",7037.702,0.81425
17806,2015,TÃ¼rkiye,"General economic, commercial and labour affairs",1961.743,0.22697
17807,2015,TÃ¼rkiye,Other industries,3649.878,0.42229
17808,2015,TÃ¼rkiye,RandD Economic affairs,148.064,0.01713
17809,2015,TÃ¼rkiye,Economic affairs n.e.c.,522.688,0.06047
17810,2015,Tuvalu,Total function,43.591,120.43864
17811,2015,Tuvalu,Environment protection,0.406,1.12294
17812,2015,Tuvalu,Housing and community amenities,3.06,8.4542
17813,2015,Tuvalu,Health,3.294,9.09973
17814,2015,Tuvalu,Education,8.121,22.43799
17815,2015,Tuvalu,Social protection,6.424,17.74905
17816,2015,Tuvalu,General public services,11.673,32.25175
17817,2015,Tuvalu,Defence,0.0,0.0
17818,2015,Tuvalu,Public order and safety,1.285,3.54939
17819,2015,Tuvalu,"Recreation, culture and religion",0.43,1.18936
17820,2015,Ukraine,Total function,38779.525,42.60036
17821,2015,Ukraine,"Agriculture, forestry, fishing and hunting",277.541,0.30489
17822,2015,Ukraine,"Mining, manufacturing and construction",20.046,0.02202
17823,2015,Ukraine,Transport,616.36,0.67709
17824,2015,Ukraine,Communication,12.049,0.01324
17825,2015,Ukraine,Fuel and energy,86.804,0.09536
17826,2015,Ukraine,Environment protection,253.137,0.27808
17827,2015,Ukraine,Housing and community amenities,718.728,0.78954
17828,2015,Ukraine,Health,3268.624,3.59067
17829,2015,Ukraine,Education,5227.493,5.74254
17830,2015,Ukraine,Social protection,16871.6,18.53391
17831,2015,Ukraine,General public services,5041.818,5.53857
17832,2015,Ukraine,Defence,2381.168,2.61578
17833,2015,Ukraine,Public order and safety,2516.08,2.76398
17834,2015,Ukraine,"Recreation, culture and religion",742.89,0.81608
17835,2015,Ukraine,"General economic, commercial and labour affairs",46.968,0.0516
17836,2015,Ukraine,Other industries,249.401,0.27397
17837,2015,Ukraine,RandD Economic affairs,38.206,0.04197
17838,2015,Ukraine,Economic affairs n.e.c.,410.585,0.45104
17839,2015,United Kingdom,Total function,1240459.259,42.26642
17840,2015,United Kingdom,"Agriculture, forestry, fishing and hunting",3582.639,0.12207
17841,2015,United Kingdom,"Mining, manufacturing and construction",395.694,0.01348
17842,2015,United Kingdom,Transport,51744.304,1.76309
17843,2015,United Kingdom,Communication,854.028,0.0291
17844,2015,United Kingdom,Fuel and energy,6419.722,0.21874
17845,2015,United Kingdom,Environment protection,22736.388,0.7747
17846,2015,United Kingdom,Housing and community amenities,19370.694,0.66002
17847,2015,United Kingdom,Health,220557.631,7.5151
17848,2015,United Kingdom,Education,152513.467,5.19662
17849,2015,United Kingdom,Social protection,468311.233,15.95686
17850,2015,United Kingdom,General public services,134786.662,4.59261
17851,2015,United Kingdom,Defence,58478.748,1.99256
17852,2015,United Kingdom,Public order and safety,54906.804,1.87085
17853,2015,United Kingdom,"Recreation, culture and religion",19992.499,0.68121
17854,2015,United Kingdom,"General economic, commercial and labour affairs",13827.916,0.47116
17855,2015,United Kingdom,Other industries,340.694,0.01161
17856,2015,United Kingdom,RandD Economic affairs,11629.444,0.39625
17857,2015,United Kingdom,Economic affairs n.e.c.,10.694,0.00036
17858,2015,United States of America,Total function,6910521.66,37.74303
17859,2015,United States of America,Environment protection,0.0,0.0
17860,2015,United States of America,Housing and community amenities,93033.36,0.50812
17861,2015,United States of America,Health,1664821.29,9.09271
17862,2015,United States of America,Education,1109308.95,6.05869
17863,2015,United States of America,Social protection,1419648.31,7.75366
17864,2015,United States of America,General public services,1010349.72,5.5182
17865,2015,United States of America,Defence,598357.94,3.26804
17866,2015,United States of America,Public order and safety,366805.98,2.00338
17867,2015,United States of America,"Recreation, culture and religion",49096.64,0.26815
17868,2015,Uzbekistan,Total function,17018.016,19.74333
17869,2015,Uzbekistan,Environment protection,10.612,0.01231
17870,2015,Uzbekistan,Housing and community amenities,260.43,0.30214
17871,2015,Uzbekistan,Health,2038.968,2.36549
17872,2015,Uzbekistan,Education,4878.786,5.66009
17873,2015,Uzbekistan,Social protection,6022.595,6.98707
17874,2015,Uzbekistan,General public services,920.999,1.06849
17875,2015,Uzbekistan,"Recreation, culture and religion",198.724,0.23055
17876,2015,Vanuatu,Total function,166.76,21.95104
17877,2015,Vanuatu,Environment protection,1.541,0.2029
17878,2015,Vanuatu,Housing and community amenities,1.789,0.23551
17879,2015,Vanuatu,Health,18.011,2.37083
17880,2015,Vanuatu,Education,40.894,5.38299
17881,2015,Vanuatu,Social protection,0.413,0.05435
17882,2015,Vanuatu,General public services,60.098,7.91083
17883,2015,Vanuatu,Defence,0.495,0.06522
17884,2015,Vanuatu,Public order and safety,12.359,1.62685
17885,2015,Vanuatu,"Recreation, culture and religion",2.468,0.32489
17886,2016,Afghanistan,Total function,9299.092,51.60555
17887,2016,Afghanistan,"Agriculture, forestry, fishing and hunting",311.85,1.73062
17888,2016,Afghanistan,"Mining, manufacturing and construction",38.109,0.21149
17889,2016,Afghanistan,Transport,467.582,2.59486
17890,2016,Afghanistan,Communication,39.08,0.21687
17891,2016,Afghanistan,Fuel and energy,233.057,1.29335
17892,2016,Afghanistan,Environment protection,25.093,0.13925
17893,2016,Afghanistan,Housing and community amenities,254.7,1.41346
17894,2016,Afghanistan,Health,365.212,2.02675
17895,2016,Afghanistan,Education,768.127,4.26274
17896,2016,Afghanistan,Social protection,507.893,2.81857
17897,2016,Afghanistan,General public services,631.478,3.5044
17898,2016,Afghanistan,Defence,3468.89,19.2507
17899,2016,Afghanistan,Public order and safety,1740.663,9.65986
17900,2016,Afghanistan,"Recreation, culture and religion",55.524,0.30813
17901,2016,Afghanistan,"General economic, commercial and labour affairs",186.532,1.03516
17902,2016,Afghanistan,Other industries,197.573,1.09644
17903,2016,Afghanistan,RandD Economic affairs,7.739,0.04295
17904,2016,Afghanistan,Economic affairs n.e.c.,0.0,0.0
17905,2016,Albania,Total function,3427.4,28.89551
17906,2016,Albania,"Agriculture, forestry, fishing and hunting",101.054,0.85196
17907,2016,Albania,"Mining, manufacturing and construction",5.718,0.0482
17908,2016,Albania,Transport,235.079,1.98189
17909,2016,Albania,Communication,0.0,0.0
17910,2016,Albania,Fuel and energy,3.894,0.03283
17911,2016,Albania,Environment protection,21.981,0.18532
17912,2016,Albania,Housing and community amenities,204.073,1.72049
17913,2016,Albania,Health,336.81,2.83956
17914,2016,Albania,Education,371.181,3.12933
17915,2016,Albania,Social protection,1121.534,9.45536
17916,2016,Albania,General public services,673.22,5.67575
17917,2016,Albania,Defence,83.279,0.7021
17918,2016,Albania,Public order and safety,204.986,1.72818
17919,2016,Albania,"Recreation, culture and religion",51.199,0.43164
17920,2016,Albania,"General economic, commercial and labour affairs",8.817,0.07434
17921,2016,Albania,Other industries,2.337,0.0197
17922,2016,Albania,RandD Economic affairs,1.493,0.01259
17923,2016,Albania,Economic affairs n.e.c.,0.746,0.00629
17924,2016,Armenia,Total function,3198.705,30.33059
17925,2016,Australia,Total function,507644.146,38.82642
17926,2016,Australia,"Agriculture, forestry, fishing and hunting",3267.138,0.24988
17927,2016,Australia,"Mining, manufacturing and construction",3093.932,0.23663
17928,2016,Australia,Transport,38668.941,2.95754
17929,2016,Australia,Fuel and energy,6381.884,0.48811
17930,2016,Australia,Environment protection,11416.028,0.87314
17931,2016,Australia,Housing and community amenities,7087.348,0.54207
17932,2016,Australia,Health,100048.024,7.65203
17933,2016,Australia,Education,75031.929,5.73871
17934,2016,Australia,Social protection,131543.385,10.0609
17935,2016,Australia,General public services,57546.979,4.4014
17936,2016,Australia,Defence,29101.69,2.2258
17937,2016,Australia,Public order and safety,24871.136,1.90223
17938,2016,Australia,"Recreation, culture and religion",11888.072,0.90924
17939,2016,Australia,"General economic, commercial and labour affairs",5043.064,0.38571
17940,2016,Australia,Other industries,1211.703,0.09268
17941,2016,Australia,RandD Economic affairs,150.162,0.01148
17942,2016,Australia,Economic affairs n.e.c.,2807.732,0.21475
17943,2016,Austria,Total function,198200.998,50.10534
17944,2016,Austria,"Agriculture, forestry, fishing and hunting",1372.04,0.34685
17945,2016,Austria,"Mining, manufacturing and construction",38.221,0.00966
17946,2016,Austria,Transport,11296.079,2.85566
17947,2016,Austria,Communication,205.729,0.05201
17948,2016,Austria,Fuel and energy,78.136,0.01975
17949,2016,Austria,Environment protection,1492.57,0.37732
17950,2016,Austria,Housing and community amenities,1357.052,0.34306
17951,2016,Austria,Health,32347.882,8.17756
17952,2016,Austria,Education,19358.485,4.89384
17953,2016,Austria,Social protection,83097.453,21.00709
17954,2016,Austria,General public services,25579.9,6.46661
17955,2016,Austria,Defence,2348.804,0.59378
17956,2016,Austria,Public order and safety,5319.134,1.34468
17957,2016,Austria,"Recreation, culture and religion",4764.034,1.20435
17958,2016,Austria,"General economic, commercial and labour affairs",5582.201,1.41118
17959,2016,Austria,Other industries,621.88,0.15721
17960,2016,Austria,RandD Economic affairs,3246.115,0.82062
17961,2016,Austria,Economic affairs n.e.c.,95.282,0.02409
17962,2016,Azerbaijan,Total function,12412.835,32.78008
17963,2016,Azerbaijan,"Agriculture, forestry, fishing and hunting",380.204,1.00405
17964,2016,Azerbaijan,"Mining, manufacturing and construction",39.481,0.10426
17965,2016,Azerbaijan,Transport,268.217,0.70831
17966,2016,Azerbaijan,Communication,2.256,0.00596
17967,2016,Azerbaijan,Fuel and energy,724.757,1.91395
17968,2016,Azerbaijan,Environment protection,14.915,0.03939
17969,2016,Azerbaijan,Housing and community amenities,298.36,0.78792
17970,2016,Azerbaijan,Health,456.859,1.20648
17971,2016,Azerbaijan,Education,1172.51,3.09639
17972,2016,Azerbaijan,Social protection,2944.109,7.77487
17973,2016,Azerbaijan,General public services,1647.781,4.3515
17974,2016,Azerbaijan,Defence,1306.18,3.44939
17975,2016,Azerbaijan,Public order and safety,801.769,2.11733
17976,2016,Azerbaijan,"Recreation, culture and religion",437.182,1.15452
17977,2016,Azerbaijan,"General economic, commercial and labour affairs",208.746,0.55126
17978,2016,Azerbaijan,Other industries,0.0,0.0
17979,2016,Azerbaijan,RandD Economic affairs,0.0,0.0
17980,2016,Azerbaijan,Economic affairs n.e.c.,1709.509,4.51451
17981,2016,Belarus,Total function,19309.273,40.46068
17982,2016,Belarus,"Agriculture, forestry, fishing and hunting",1153.704,2.41747
17983,2016,Belarus,"Mining, manufacturing and construction",363.721,0.76214
17984,2016,Belarus,Transport,235.344,0.49314
17985,2016,Belarus,Communication,23.472,0.04918
17986,2016,Belarus,Fuel and energy,158.8,0.33275
17987,2016,Belarus,Environment protection,43.764,0.0917
17988,2016,Belarus,Housing and community amenities,1172.697,2.45727
17989,2016,Belarus,Health,2348.56,4.92118
17990,2016,Belarus,Education,2621.812,5.49375
17991,2016,Belarus,Social protection,7022.564,14.71509
17992,2016,Belarus,General public services,1631.946,3.41958
17993,2016,Belarus,Defence,553.814,1.16046
17994,2016,Belarus,Public order and safety,905.289,1.89694
17995,2016,Belarus,"Recreation, culture and religion",600.983,1.2593
17996,2016,Belarus,"General economic, commercial and labour affairs",1.822,0.00382
17997,2016,Belarus,Other industries,365.538,0.76595
17998,2016,Belarus,RandD Economic affairs,15.683,0.03286
17999,2016,Belarus,Economic affairs n.e.c.,89.76,0.18808
18000,2016,Belgium,Total function,252873.787,53.15382
18001,2016,Belgium,"Agriculture, forestry, fishing and hunting",410.993,0.08639
18002,2016,Belgium,"Mining, manufacturing and construction",27.451,0.00577
18003,2016,Belgium,Transport,12531.914,2.6342
18004,2016,Belgium,Communication,336.277,0.07069
18005,2016,Belgium,Fuel and energy,651.302,0.1369
18006,2016,Belgium,Environment protection,5599.491,1.17701
18007,2016,Belgium,Housing and community amenities,1567.043,0.32939
18008,2016,Belgium,Health,36294.025,7.62897
18009,2016,Belgium,Education,29585.528,6.21885
18010,2016,Belgium,Social protection,92397.409,19.42185
18011,2016,Belgium,General public services,37740.969,7.93311
18012,2016,Belgium,Defence,3827.118,0.80446
18013,2016,Belgium,Public order and safety,8078.179,1.69803
18014,2016,Belgium,"Recreation, culture and religion",5974.288,1.25579
18015,2016,Belgium,"General economic, commercial and labour affairs",15875.315,3.33698
18016,2016,Belgium,Other industries,552.677,0.11617
18017,2016,Belgium,RandD Economic affairs,1383.186,0.29074
18018,2016,Belgium,Economic affairs n.e.c.,40.845,0.00859
18019,2016,Brazil,Total function,694884.571,38.69729
18020,2016,Brazil,"Agriculture, forestry, fishing and hunting",10789.028,0.60083
18021,2016,Brazil,Transport,15374.606,0.85619
18022,2016,Brazil,Communication,697.586,0.03885
18023,2016,Brazil,Fuel and energy,852.524,0.04748
18024,2016,Brazil,Environment protection,8602.473,0.47906
18025,2016,Brazil,Housing and community amenities,17911.248,0.99746
18026,2016,Brazil,Health,89956.705,5.00958
18027,2016,Brazil,Education,93317.099,5.19672
18028,2016,Brazil,Social protection,273587.465,15.23576
18029,2016,Brazil,General public services,108825.437,6.06036
18030,2016,Brazil,Defence,17647.593,0.98277
18031,2016,Brazil,Public order and safety,50512.959,2.81301
18032,2016,Brazil,"Recreation, culture and religion",4011.081,0.22337
18033,2016,Brazil,"General economic, commercial and labour affairs",2798.766,0.15586
18034,2016,Bulgaria,Total function,18752.669,34.75765
18035,2016,Bulgaria,"Agriculture, forestry, fishing and hunting",295.683,0.54804
18036,2016,Bulgaria,"Mining, manufacturing and construction",4.067,0.00754
18037,2016,Bulgaria,Transport,1299.845,2.40923
18038,2016,Bulgaria,Communication,17.952,0.03327
18039,2016,Bulgaria,Fuel and energy,213.818,0.39631
18040,2016,Bulgaria,Environment protection,355.993,0.65982
18041,2016,Bulgaria,Housing and community amenities,1021.876,1.89403
18042,2016,Bulgaria,Health,2670.842,4.95035
18043,2016,Bulgaria,Education,1830.998,3.39371
18044,2016,Bulgaria,Social protection,6649.775,12.32521
18045,2016,Bulgaria,General public services,1913.337,3.54633
18046,2016,Bulgaria,Defence,599.273,1.11074
18047,2016,Bulgaria,Public order and safety,1231.69,2.28291
18048,2016,Bulgaria,"Recreation, culture and religion",427.626,0.79259
18049,2016,Bulgaria,"General economic, commercial and labour affairs",168.073,0.31152
18050,2016,Bulgaria,Other industries,11.012,0.02041
18051,2016,Bulgaria,RandD Economic affairs,40.791,0.07561
18052,2016,Canada,Total function,562736.472,36.82241
18053,2016,Canada,"Agriculture, forestry, fishing and hunting",6077.179,0.39766
18054,2016,Canada,"Mining, manufacturing and construction",254.222,0.01663
18055,2016,Canada,Transport,17990.138,1.17718
18056,2016,Canada,Fuel and energy,4260.663,0.27879
18057,2016,Canada,Environment protection,11088.437,0.72557
18058,2016,Canada,Housing and community amenities,8122.267,0.53148
18059,2016,Canada,Health,128282.329,8.3941
18060,2016,Canada,Education,71258.992,4.6628
18061,2016,Canada,Social protection,170779.579,11.17488
18062,2016,Canada,General public services,80451.705,5.26432
18063,2016,Canada,Defence,12041.202,0.78791
18064,2016,Canada,Public order and safety,26178.035,1.71295
18065,2016,Canada,"Recreation, culture and religion",13236.119,0.8661
18066,2016,Canada,"General economic, commercial and labour affairs",7613.069,0.49816
18067,2016,Canada,Economic affairs n.e.c.,5102.537,0.33388
18068,2016,Chile,Total function,65449.134,26.13364
18069,2016,Chile,Environment protection,546.956,0.2184
18070,2016,Chile,Housing and community amenities,2094.042,0.83614
18071,2016,Chile,Health,11095.439,4.43038
18072,2016,Chile,Education,11376.386,4.54256
18073,2016,Chile,Social protection,18283.469,7.30053
18074,2016,Chile,General public services,6733.078,2.6885
18075,2016,Chile,Defence,2349.833,0.93828
18076,2016,Chile,Public order and safety,4917.969,1.96373
18077,2016,Chile,"Recreation, culture and religion",1020.82,0.40761
18078,2016,China,Total function,3471303.629,30.90187
18079,2016,China,"Agriculture, forestry, fishing and hunting",294801.194,2.62435
18080,2016,China,"Mining, manufacturing and construction",16234.082,0.14452
18081,2016,China,Transport,192594.517,1.71449
18082,2016,China,Communication,9250.017,0.08234
18083,2016,China,Fuel and energy,12027.007,0.10707
18084,2016,China,Environment protection,74792.183,0.66581
18085,2016,China,Housing and community amenities,297254.359,2.64619
18086,2016,China,Health,335490.622,2.98657
18087,2016,China,Education,425913.077,3.79152
18088,2016,China,Social protection,794917.243,7.07643
18089,2016,China,General public services,310022.857,2.75985
18090,2016,China,Defence,147776.247,1.31552
18091,2016,China,Public order and safety,166032.611,1.47804
18092,2016,China,"Recreation, culture and religion",48574.02,0.43241
18093,2016,China,"General economic, commercial and labour affairs",117237.204,1.04366
18094,2016,China,Other industries,5928.743,0.05278
18095,2016,China,RandD Economic affairs,82153.032,0.73133
18096,2016,China,Economic affairs n.e.c.,140297.706,1.24894
18097,2016,"China, Hong Kong SAR",Total function,63860.35,19.90285
18098,2016,"China, Hong Kong SAR","Agriculture, forestry, fishing and hunting",77.297,0.02409
18099,2016,"China, Hong Kong SAR","Mining, manufacturing and construction",1507.295,0.46977
18100,2016,"China, Hong Kong SAR",Transport,6737.737,2.0999
18101,2016,"China, Hong Kong SAR",Communication,115.946,0.03614
18102,2016,"China, Hong Kong SAR",Fuel and energy,25.766,0.00803
18103,2016,"China, Hong Kong SAR",Environment protection,2228.735,0.69461
18104,2016,"China, Hong Kong SAR",Housing and community amenities,4624.948,1.44142
18105,2016,"China, Hong Kong SAR",Health,9069.535,2.82663
18106,2016,"China, Hong Kong SAR",Education,10886.019,3.39276
18107,2016,"China, Hong Kong SAR",Social protection,9224.13,2.87481
18108,2016,"China, Hong Kong SAR",General public services,10293.407,3.20806
18109,2016,"China, Hong Kong SAR",Defence,0.0,0.0
18110,2016,"China, Hong Kong SAR",Public order and safety,5810.171,1.81081
18111,2016,"China, Hong Kong SAR","Recreation, culture and religion",1996.844,0.62234
